DATABASE_ID,SMILES,DRUG_GROUPS
DB03041,O[C@@H]1[C@@H](COP(O)(=O)OP(O)(=O)O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)O[C@H]([C@@H]1O)N1C=CC(=O)NC1=O,experimental
DB03042,[H][C@@](O)(COP(O)(O)=O)[C@@]([H])(O)[C@]([H])(O)C(O)=O,experimental
DB03043,[H][C@](N)(CC1=CNC2=C1C=C[Se]2)C(O)=O,experimental
DB03044,CC1=CC=C(C=C1)N1N=C(C=C1NC(=O)NC1=CC=C(OCCN2CCOCC2)C2=C1C=CC=C2)C(C)(C)C,investigational
DB03045,CC(=O)OCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COC(=O)C(C)(C)C,experimental
DB03046,COC1=CC=C2C=CC(=CC2=C1C1=CN(N=C1)S(C)(=O)=O)C(N)=N,experimental
DB03047,[H]\C(C)=C(\[H])CCC([H])=C([H])CC\C([H])=C(/[H])CCCCCCC(=O)OC[C@]([H])(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C([H])=C(/[H])C\C([H])=C(/[H])CCC,experimental
DB03048,OC(=O)CC1=CC(=O)NC(=O)N1,experimental
DB03049,N[C@@H](CS[SeH])C(O)=O,experimental
DB03051,OC(=O)[C@H]1CCCO1,experimental
DB03052,OC(=O)C1=CC=C(OCCN2C=CN=C2)C=C1,experimental
DB03053,NC1(CC1)[P@](O)([O-])=O,experimental
DB03054,BrC(Br)Br,experimental
DB03056,C1CCN(CC1)C1CCNCC1,experimental
DB03057,[H]C(=O)CC([H])=O,experimental
DB03058,NC1=CC=CC=C1CO,experimental
DB03059,CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,experimental
DB03060,COC1=CC(\C=C/C2=C(C)C3=C(N)N=C(N)N=C3N=C2)=C(OC)C=C1,experimental
DB03061,CCCCC[C@H](C)NC=O,experimental
DB03062,CN1C=CN=C1C(=O)C1=C(C)C2=C(O1)C=CC=C2OCCCNCC1=CN=CC=C1,experimental
DB03063,COC1=CC(=CC(OC)=C1OCC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=CC=C1)[C@@H](O)CN(CC[C@@H]1CCC2OCOC2C1)C(=O)CCN1C(=O)C2=CC=CC=C2C1=O,experimental
DB03064,CCCCCCCCCCC1=C(O)C(=O)NC1=O,experimental
DB03065,NC(=N)N1C=C2C=CC=C(C2=N1)[N+]([O-])=O,experimental
DB03066,[H][C@](C)(O)C(O)=O,experimental
DB03067,OC(=O)C1=C(C=C(OC2=C(NC(=O)C3=CC(=CC=C3)[N+]([O-])=O)C=C(NC(=O)C3=CC(=CC=C3)[N+]([O-])=O)C=C2)C=C1)C(O)=O,experimental
DB03068,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC=NC1=O,experimental
DB03069,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)O[C@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,experimental
DB03070,[H]N([H])C(=O)C1=C[Se]C(=N1)[C@]1([H])O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N=CN=C23)N([H])[H])[C@@H](O)[C@H]1O,experimental
DB03071,C[C@H](N)C1=NC(C)=C(O)N1CC(O)=O,experimental
DB03072,CC1=CC=CC2=C1N=C(CCCN1CCC(=CC1)C1=CC=C(F)C=C1)NC2=O,experimental
DB03073,COC1=CC(=CC=C1)C(N)=O,experimental
DB03074,NC1=NC2=C(C(=CN2)C#N)C(=O)N1,experimental
DB03075,OP(O)(=O)N[P@](O)(=O)OP(O)(O)=O,experimental
DB03076,CNC(=O)C1=CC=CC(CN2[C@H](COC3=CC=CC=C3)[C@H](O)[C@@H](O)[C@@H](COC3=CC=CC=C3)N(CC3=CC=CC=C3)S2(=O)=O)=C1,experimental
DB03077,CCCOCCOCCOCCCNC1=C(N)C(=O)C1=O,experimental
DB03078,O[P@@](=O)(OCC1=CC=CC=C1)OC1=C(C=O)C=CC=C1,experimental
DB03079,[H][C@]1(COP(O)(O)=O)O[C@]([H])(N2C=NC3=CC=CC=C23)[C@]([H])(O)[C@]1([H])O,experimental
DB03081,COC1=C(C)C(C)=C(C(C)=C1)S(=O)(=O)N[C@@H](CC(O)=O)C(=O)N[C@H](CC1=CC=C(C=C1)C(N)=N)C(=O)N1CCCCC1,experimental
DB03082,NCC1=CC=C(NC(=O)C2=CC(NC3=NC=CC=N3)=C3C=C(C=CC3=C2)C(N)=N)C=C1,experimental
DB03083,COC1=CC(OC)=C(\C=C2\C(=O)NC3=CC=CC=C23)C(OC)=C1,experimental
DB03084,CCCN1C(=NC(=C1C1=CC=NC(NC2CC2)=N1)C1=CC=C(Cl)C(Cl)=C1)C1CCN(C)CC1,experimental
DB03085,OCC(O)=O,approved; investigational
DB03086,[H][C@@](N)(CC1CCCCC1)[C@]([H])(O)C(=O)NNC1=CC=C(C)C=C1,experimental
DB03087,CC[C@@H](C)C1=NC=CS1,experimental
DB03088,OC(=O)[C@@H]1CCC(=O)N1,approved; investigational
DB03090,[H][C@@](CCCC)(N1CCN[C@]([H])(CC2=CC=CC=C2)C1=O)C(O)=O,experimental
DB03091,N[C@@H](CCC(O)=O)C(N)=O,experimental
DB03092,[H][C@]1(O)C=C(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O,experimental
DB03093,COC1=CC(CC2=NC3=NC(F)=NC(N)=C3N2)=C(OC)C=C1,experimental
DB03094,[H][C@@](C)(N)[C@@]1([H])N[C@@]([H])(CN)C(=O)N1CC(O)=O,experimental
DB03095,C[N+](C)(C)C,experimental
DB03096,NCCN1CCOCC1,experimental
DB03097,[H]N(CC1=C(O)C(C)=NC=C1COP(O)(O)=O)C1=CON([H])C1=O,experimental
DB03098,C[Se]CC([O-])=O,experimental
DB03099,NC1=C(NC(=O)NC1=O)[N+]([O-])=O,experimental
DB03100,O=N(=O)C1=CC2=NNC=C2C=C1,experimental
DB03101,OC[C@H]1O[C@H](OP(O)(O)=O)[C@H](O)[C@@H]1O,experimental
DB03102,OC(=O)C(=O)NC1=C(C(O)=O)C2=C(COCC2)S1,experimental
DB03103,CC1=CN([C@H]2C[C@H](O)[C@@H](COP(O)(=O)OP(O)(O)=O)O2)C(=O)NC1=O,experimental
DB03104,CC(=O)N\C(=C/C1=CC=C(CC(O)=O)C(C=O)=C1)C(=O)N[C@H]1CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O,experimental
DB03105,N[C@@H](CCCO)C(O)=O,experimental
DB03106,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,investigational
DB03107,NCCC(O)=O,experimental
DB03108,[H][C@@](O)(COP(O)(O)=O)[C@@]([H])(O)C(O)=O,experimental
DB03109,[H]N([C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@H]1O)C(C)=O,experimental
DB03110,OC1=CC=CC=C1Cl,experimental
DB03111,N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OP(O)(O)=O,experimental
DB03112,[H][C@]12CS[C@@]([H])(CCCCCC(O)=O)[C@@]1([H])NC(=O)N2,experimental
DB03113,[H][C@@](CF)(OP(O)(O)=O)C(O)=O,experimental
DB03114,O[P@@](=O)(OCC1CCCCC1)OC1=C(C=O)C=CC=C1,experimental
DB03115,[H]N(OC[C@@H](O)CO)C(=O)C1=CC(Br)=C(F)C(F)=C1N([H])C1=C(F)C=C(I)C=C1,experimental
DB03116,[H][C@]1(CC(=C[C@@]([H])(OP(O)(O)=O)[C@@]1([H])O)C(O)=O)O[C@@](C)(OP(O)(O)=O)C(O)=O,experimental
DB03117,[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CCSC[C@H](C)C(O)=O)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,experimental
DB03118,O\C(=C/C(=O)C1=CNC2=CC=C(Cl)C=C12)C1=NN=NN1,experimental
DB03120,CC1=CC=C(C=C1)S(O)(=O)=O,experimental
DB03121,COC1=CC2=C(C=C1)N(CC1=CC=CC=C1)C(C)=C2CC(O)=O,experimental
DB03124,[H][C@@](CC(O)=O)(NC(=O)C1=CC=C(CNS(=O)(=O)C2=CC(C(O)=O)=C(O)C=C2)C=C1)C(C)=O,experimental
DB03125,COC1=CC(CC2=C[NH+]=C(N)N=C2N)=CC(OC)=C1OC,experimental
DB03126,[H][C@@]1(C[C@]([H])(OC(=O)C2=CC=CC=C2NC)[C@@]([H])(COP(O)(=O)OP(O)(O)=O)O1)N1C=NC2=C(N)N=CN=C12,experimental
DB03127,NC(=[NH2+])C1=CC=CC=C1,experimental
DB03128,CC(=O)OCC[N+](C)(C)C,approved; investigational
DB03129,[H]N([H])C(N([H])[H])=[N+]([H])CCCOB1OCCO1,experimental
DB03130,[H]N([H])[C@@H](CCC(=O)N([H])[C@@H](CSC(O)OCC1=CC=C(C=C1)[N+]([O-])=O)C(=O)N([H])CC(O)=O)C(O)=O,experimental
DB03132,OS(=O)(=O)CCCSC1=NC2=C(S1)C=CC=C2,experimental
DB03133,[H][C@]1(CO)O[C@@]([H])(C2=NC3=C(N2)C=C(C)C=C3)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,experimental
DB03134,N[C@@H](CCCCC(O)=O)C(O)=O,experimental
DB03135,ON(CCP(O)(O)=O)C=O,experimental
DB03136,NC(=[NH2+])C1=CC2=C(S1)C=CC=C2I,experimental
DB03137,COC1=CC(CC2=NC3=C(N)N=C(F)N=C3N2CCCC#C)=C(OC)C=C1,experimental
DB03138,[O-][Cl](=O)(=O)=O,experimental
DB03139,[H][C@@]1(CCCCC(=O)NCCCCCC(O)=O)SC[C@]2([H])NC(=O)N[C@]12[H],experimental
DB03140,OB(O)C1=CC=C(C=C1)C(O)=O,experimental
DB03141,O[C@@H]1CN(N(CC2=CC=C(O)C=C2)C(=O)N(CC2=CC=C(O)C=C2)[C@@H]1CC1=CC=CC=C1)S(=O)(=O)C1=CC(=CC=C1)C#N,experimental
DB03142,OC[C@@H]1O[C@@H](O)[C@H](O)[C@H]1O,experimental
DB03143,CCCCCCCCCO,experimental
DB03144,N[C@@H](CCCNC(=N)NO)C(O)=O,experimental
DB03145,CC1=C(CCOP(O)(O)=O)SC=N1,experimental
DB03146,[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C=NC3=C2[NH+]=CN=C3SP(O)(O)=O)[C@]([H])(O)[C@]1([H])O,experimental
DB03147,CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC3=C1N=CN=C3N)C1=NC(=O)NC(=O)C1=N2,approved
DB03148,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)CP(O)(O)=O)[C@@H](O)[C@H]1O,experimental
DB03150,CC1=CN([C@H]2CC[C@@H](COP(O)(O)=O)O2)C(=O)NC1=O,experimental
DB03151,[Cu]12[Cu]3[Cu]4[Cu]1S234,experimental
DB03152,[H][C@@]1(O)O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])OCCCCCCCC,experimental
DB03153,OC1=NC=NC2=C1N=NC2,experimental
DB03154,OP(O)(=O)C(F)(F)C1=CC2=CC(=CC=C2C=C1)C(F)(F)P(O)(O)=O,experimental
DB03155,[H]N1C(=O)C=CN([C@@H]2O[C@H](CO)[C@@H](OP(O)(O)=O)[C@@]2([H])F)C1=O,experimental
DB03156,O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O,experimental
DB03157,[H]N([C@@H](CC1=CC=C(OS(=O)(=O)C2=CC=CC3=C2C=CC=C3N(C)C)C=C1)C(O)=O)S(=O)(=O)C1=CC=CC2=C1C=CC=C2N(C)C,experimental
DB03158,O[C@H]1[C@@H](O)[C@@H](OP(O)(O)=O)[C@H](O)[C@@H](O)[C@@H]1OP(O)(O)=O,experimental
DB03159,NC(=[NH2+])C1=CC=C2NC(=CC2=C1)C1=CC=CC(=C1[O-])C1=CC=CC=C1,experimental
DB03160,[H][C@@](C)(NCC1=C(COP(O)(O)=O)C=NC(C)=C1O)C(=O)CCCCCC(O)=O,experimental
DB03161,[H]N1C(=O)N(C=C(C)C1=O)[C@H]1C[C@H](O)[C@@H](COP(O)(=O)OP(O)(=O)O[C@H]2OC[C@@H](O)[C@H](O)[C@H]2O)O1,experimental
DB03162,OC(=O)C1=NSN=C1O,experimental
DB03163,CC(=O)CSCCS(O)(=O)=O,experimental
DB03164,[H]N([H])C1=[N+](C)C=NC2=C1N([H])C=N2,experimental
DB03165,CN(C)CCO[P@](O)(=O)OP(O)(O)=O,experimental
DB03166,CC(O)=O,approved
DB03167,OC1=C(Br)C(Br)=C(Br)C(Br)=C1Br,experimental
DB03168,[H]N([H])C(=O)C1=C(C=C[N+](=C1)[C@@H]1O[C@H](COP([O-])(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N=CN=C23)N([H])[H])[C@@H](O)[C@H]1O)[C@@H]1CCCCC1=O,experimental
DB03169,[H][C@](O)(C([O-])=NCCC([O-])=NCCSC(=O)C[C@@](C)(O)CC([O-])=O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP([O-])([O-])=O,experimental
DB03170,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCS,experimental
DB03171,OP(O)(=O)OCCCC1=CNC2=C1C=CC=C2,experimental
DB03172,NC1=NC=NC2=C1C=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,experimental
DB03173,NC(=[NH2+])C1=CC=C2NC(=CC2=C1)C1=CC=CC(OC2CCCC2)=C1[O-],experimental
DB03174,OP(O)(=O)CC=O,experimental
DB03175,CCCO,approved
DB03176,CC(C)C1=CC(OC2=C(Cl)C=C(CC(O)=O)C=C2Cl)=CC=C1O,experimental
DB03177,CC1=CC2=C(C=C1)N=CN2,experimental
DB03178,[H]N([H])C1=NC(=O)C2=C(N1[H])N(C=N2)[C@@H]1O[C@H](CO)[C@@]2([H])O[P@](O)(=S)O[C@@]12[H],experimental
DB03179,COC1=CC(\C=C\C(=O)SCCNC(=O)CCNC(=O)C2(O)[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]3O[C@H]([C@@H](O)[C@@H]3OP(O)(O)=O)N3C=NC4=C(N)N=CN=C34)C2(C)C)=CC(OC)=C1O,experimental
DB03180,CC1=CC(N)=C(N)C=C1C,experimental
DB03181,CC(C)C1=CC(OC2=C(C)C=C(C=C2C)N2N=CC(=O)NC2=O)=CC=C1O,experimental
DB03182,[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CC[C@@H](F)C(O)=O)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,experimental
DB03183,CCOC(=O)C1=C(C)N(N=C1C)C1=CC=C(N)C=C1,experimental
DB03184,[H][C@]1(N)C[C@@]([H])(C)[C@@]([H])(N1)C(O)=O,experimental
DB03185,[H][C@]1(CO)O[C@@]([H])(N2C=CC=CNC2=O)[C@]([H])(O)[C@]1([H])O,experimental
DB03186,[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)O[C@H]4C[C@@H](O[C@@H]4COP(O)(O)=O)N4C=CC(=O)N([H])C4=O)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,experimental
DB03187,[H][C@](CCCCC(O)=O)(CCSCN)SSCCO,experimental
DB03189,[Cu].C1CNCCNCCCNCCNC1,experimental
DB03190,[H][C@]1(COC(=O)CCCCCCC)O[C@@](CO)(O[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@@]([H])(O)[C@]1([H])O,experimental
DB03191,[H][C@](N)(C[C@@]1([H])CO1)C(O)=O,experimental
DB03192,CCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,experimental
DB03193,CCCCCCCCCCCCCCCCCC(O)=O,approved; experimental
DB03194,CO[C@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O,experimental
DB03195,CC1=CN([C@H]2C[C@H](F)[C@@H](COP(O)(O)=O)O2)C(=O)NC1=O,experimental
DB03196,[H][C@@]1(CO)O[C@@]([H])(OC2=CC=C(C=C2)[N+]([O-])=O)[C@]([H])(O)[C@@]1([H])O,experimental
DB03197,NC1=NC(=O)C2=NC(CO)=CN=C2N1,experimental
DB03198,[H][C@]1(O)O[C@]([H])(CO)[C@@]([H])(S[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]3([H])O[C@]([H])(CO)[C@@]([H])(S[C@@]4([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]5([H])O[C@]([H])(CO)[C@@]([H])(S[C@@]6([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]6([H])O)[C@]([H])(O)[C@@]5([H])O)[C@]([H])(O)[C@@]4([H])O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O,experimental
DB03199,[H][C@@]1(C[C@]([H])(N(C)C)[C@]([H])(O)[C@]([H])(C)O1)O[C@@]1([H])C[C@](O)(CC)[C@]([H])(C(=O)OC)C2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1OC)C3=O,experimental
DB03200,[H][C@]1(COP(O)(O)=O)O[C@]([H])(N2C=NC3=NC=NC=C23)[C@]([H])(O)[C@]1([H])O,experimental
DB03201,N[C@H](CS)C(O)=O,experimental
DB03202,[H][C@](NC(=O)CN1C(=O)C(NS(C)(=O)=O)=CN=C1C1=CC=C(N)C=C1)(C(C)C)C(=O)C(F)(F)F,experimental
DB03203,[H]\C(CCCCCCCCCCCCC)=C(\[H])[C@@]([H])(O)[C@@]([H])(N)CO,experimental
DB03204,CC1=NC=C(CN)C(N)=N1,experimental
DB03205,OC(=O)C1=CC2=C(N1)C1=C(N=C(C=C1C(O)=O)C(O)=O)C(=O)C2=O,experimental
DB03206,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,investigational
DB03207,[H][C@@]1(CC2=C(CN1S(=O)(=O)C1=CC=C(C=C1)C1=CC=CC=C1)C=CC=C2)C(O)=O,experimental
DB03208,[H][C@@]1(COC(=O)C2=CC(O)=C(O)C(O)=C2)O[C@@]([H])(OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@@]([H])(OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@@]([H])(OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@]1([H])OC(=O)C1=CC(O)=C(O)C(O)=C1,experimental
DB03209,OC(=O)C1=NC(=O)NC(=O)N1,approved
DB03210,NC1=CC=C(CCC(O)=O)C=C1,experimental
DB03211,OP(O)(=O)CCC(=C)C=O,experimental
DB03212,[H][C@](O)(C[C@]([H])(O)[C@@]([H])(O)C([O-])=O)C([O-])=O,experimental
DB03213,NC(=N)C1=CC2=C(C=C1)N=C(N2)C(=O)C1=NC2=C(N1)C=CC(=C2)C([NH3+])=[NH2+],experimental
DB03214,N[C@@H](C=C)C(O)=O,experimental
DB03215,[H][C@@]1(CC(O)=O)CC[C@]([H])(N1)C(O)=O,experimental
DB03216,NC1=NC=NC2=C1N=CN2[C@@H]1C=C[C@H](O)[C@H]1O,experimental
DB03217,[H][C@@](O)(C1=CC=CC2=CC=CC=C12)P(O)(O)=O,experimental
DB03218,CC(=O)NC(=O)N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,experimental
DB03219,[H][C@]1(O)C[C@]([H])(O[C@]2([H])[C@]([H])(C)O[C@]([H])(C[C@]2([H])N(C)C)O[C@@]2([H])C[C@](O)(CC)[C@]([H])(O)C3=C2C(O)=C2C(=O)C4=C(C=CC=C4O)C(=O)C2=C3)O[C@@]([H])(C)[C@]1([H])O[C@@]1([H])CCC(=O)[C@@]([H])(C)O1,experimental
DB03220,C[C@H](O)[C@@H](CCC1=C2C=CC=CC2=CC=C1)N1C=NC(=C1)C(N)=O,experimental
DB03221,CN[C@@H]1CN(C2=CC(OC)=CC=C2)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,experimental
DB03222,NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O1,experimental
DB03223,C[N+](C)(C)[C@@H](CCC1=NC(C[C@H](N)C(O)=O)=CN1)C(N)=O,experimental
DB03224,[Fe+4].[H]\C(O)=C1/C(C)=C2[N-]/C/1=C([H])\C1=C(C)[C@@]([H])(C=C)\C([N-]1)=C([H])\C1=C(C)C(CCC(O)=O)=C([N-]1)\C([H])=C1/[N-]/C(=C\2/[H])C(C)=C1CCC(O)=O,experimental
DB03225,N[C@H](CC1=CNC2=CC=CC=C12)C(O)=O,experimental
DB03226,OCC(F)(F)F,experimental
DB03227,NC(=O)C1=CC=C[N+](=C1)[C@@H]1O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]1O,experimental
DB03228,NC(=O)C1=C(C=C(C(=C1)N(CCCl)CCCl)[N+]([O-])=O)[N+]([O-])=O,experimental
DB03229,CC(C)CC(=O)C(O)=O,experimental
DB03230,[H][C@]1(COP(O)(=O)OCCC)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,experimental
DB03231,[H]N([H])C1=NC(=O)C2=NN(N([H])C2=N1)C1=CC=CC(=C1)C(=O)N([H])CC1=CC=CC=C1SC1=CC=CC=C1CO,experimental
DB03232,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC1=CC=CC=C1O,experimental
DB03233,[H]N([H])[C@H]1C[C@@H](O[C@@H]1COP(O)(O)=O)N1C=C(C)C(=O)N([H])C1=O,experimental
DB03234,CN(CC=C)CC1=CC=C(C=C1)C1=CC=C(C=C1)C(=O)C1=CC=C(Br)C=C1,experimental
DB03235,[H]N([H])CCCN1CCN(CCCN([H])C(=O)C2=CC(=CC(O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)=C2)[N+]([O-])=O)CC1,experimental
DB03236,NCCC(=O)NCC[C@H](N)C(O)=O,experimental
DB03237,O[C@@H](CC(=O)C([O-])=O)[C@@H](O)C([O-])=O,experimental
DB03238,NC1=CC(F)=CC(F)=C1,experimental
DB03239,[H][C@@](CC1=CC=C(OC2=CC(=C(O)C(=C2)[N+]([O-])=O)[N+]([O-])=O)C=C1)(NC(C)=O)C(O)=O,experimental
DB03240,N[C@@H](CN1C2=C(CCC2)C(=O)NC1=O)C(O)=O,experimental
DB03241,[H][C@](N)(CCCC)C=O,experimental
DB03242,[H][C@]1(CO)O[C@]([H])(OC2=CC=C(N)C=C2)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O,experimental
DB03243,[NH3+]CC1=CC=C(F)C=C1,experimental
DB03244,[H][C@@](CC(C)C)(N1C=C(CN)N=N1)C(O)=O,experimental
DB03245,[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CCSC(=O)CCC[N+]([O-])=O)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,experimental
DB03246,O[C@H]1CO[C@H](O)[C@H](O)[C@H]1O,experimental
DB03247,CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(O)=O)C1=NC(=O)NC(=O)C1=N2,approved; investigational
DB03248,CC[C@@H](OP(O)(O)=O)C(O)=O,experimental
DB03249,[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C=C(C)C(=O)NC2=O)[C@]([H])(OC)[C@]1([H])C,experimental
DB03250,[H][C@]1(CO)O[C@@]([H])(C2=NC3=CC(C)=CC=C3S2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,experimental
DB03251,[H]N([H])C(=NCCC[C@H](N([H])C(=O)C1CCCC1)C(=O)C1=NC2=CC=CC=C2S1)N([H])[H],experimental
DB03252,NCCCC[C@@H](N)C(O)=O,experimental
DB03253,NC[C@@H]1CCCN1,experimental
DB03254,N1C=NC=C1C1=CC=CC=C1,experimental
DB03255,OC1=CC=CC=C1,approved; experimental
DB03256,[H]N([H])C1=NC(=O)C2=C(N([H])C[C@@H](CN([H])C3=CC=C(C=C3)C(=O)N([H])[C@@H](CCC(O)=O)C(O)=O)N2C=O)N1[H],experimental
DB03257,[H][C@@](CC(C)C)(NC(C)=O)[C@]1([H])O[C@]([H])(C[C@@]1([H])C(=O)OC)C(O)=O,experimental
DB03258,NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O1,experimental
DB03259,OC1=CC=CC(=C1O)C1=C(Cl)C=CC=C1Cl,experimental
DB03260,NCCCCCCN,experimental
DB03262,NS(=O)(=O)C1=CC2=C(S1)S(=O)(=O)N(C(CN1CCOCC1)=C2)C1=CC(O)=CC=C1,experimental
DB03263,[H][C@@]1(O)O[C@]([H])(CO)[C@@]([H])(S[C@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O,experimental
DB03264,CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,experimental
DB03266,O=CCCCC=O,experimental
DB03267,CCCCN1C2=C(NC(CC3=CC=C(NC(C)=O)C=C3)=N2)C(=O)N(CC=C)C1=O,experimental
DB03268,CC(=O)N[C@@H](CC1=CC(C=O)=C(C=C1)C(O)=O)C(=O)N[C@H]1CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O,experimental
DB03269,[H][C@]1(C)O[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])N[C@@]1([H])C=C(CO)C([H])(O)[C@]([H])(O)[C@@]1([H])O,experimental
DB03270,NS(=O)(=O)C1=C(F)C=CC=C1F,experimental
DB03272,CN1N=C(C(Br)=C1C(F)(F)F)C1=CC(C(O)=O)=C(Cl)C=C1F,experimental
DB03273,[H][C@]1(CO)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)C1=O,experimental
DB03274,[H]N1C(=O)C=CN([C@H]2C[C@H](O)[C@@H](C)O2)C1=O,experimental
DB03275,N[C@@H](CS)C(N)=O,experimental
