DATABASE_ID,SMILES,DRUG_GROUPS
DB14632,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,approved; vet_approved
DB14633,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,experimental
DB14634,C=C1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O,experimental
DB14635,COc1cc(C=CC(=O)CC(=O)/C=C/c2ccc(OS(=O)(=O)O)c(OC)c2)ccc1O,experimental
DB14637,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,experimental
DB14638,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,approved
DB14640,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,vet_approved
DB14641,CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1C[C@@H](OC(=O)CC)[C@@H]2OC(=O)CC,experimental
DB14643,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CC(C)=C4CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,approved; vet_approved
DB14644,CC1=C2CC(=O)C=C[C@]2(C)[C@@H]2[C@@H](C1)[C@@H]1CC[C@](O)(C(=O)COC(=O)CCC(=O)O)[C@@]1(C)C[C@@H]2O,approved
DB14646,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)C3C(=O)C[C@@]21C,approved; experimental; investigational
DB14648,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](OC(C)=O)CC(=O)O3)[C@H]21,experimental
DB14649,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,approved; investigational; vet_approved
DB14650,Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O,approved; nutraceutical
DB14652,CC(=O)OCC(=O)C1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]12C,experimental
DB14654,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)Oc3ccccc3NC2=O)cc1,experimental
DB14655,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)C(C)C[C@]4(C)[C@H]3CC[C@]12C,approved; illicit
DB14657,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,approved
DB14659,C=C1C[C@H]2C3=CC(C)=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]2(C)[C@@]1(OC(C)=O)C(C)=O,experimental
DB14660,CC(=O)O[C@H]1CC[C@H]2C3=C(C=C[C@]12C)C1=C(CC3)CC(=O)CC1,vet_approved
DB14662,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,experimental
DB14664,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C1C(=O)COC(=O)C(C)(C)C,experimental
DB14668,C/C=C(C(=C/C)/c1ccc(OC(C)=O)cc1)\c1ccc(OC(C)=O)cc1,experimental
DB14669,C[C@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,approved; vet_approved
DB14671,CC(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,experimental
DB14672,CC(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,experimental
DB14673,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,experimental
DB14675,COc1cnc(-n2cnc(C)n2)c2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12,investigational
DB14677,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@@]21C,approved
DB14680,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,experimental; investigational
DB14681,C[C@]12CCC(=O)C=C1CC[C@@H]1C2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,experimental
DB14701,C#CCNC(Cc1ccc(O)c2ncccc12)C(=O)OCC,experimental
DB14714,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,experimental
DB14715,O=C(O)CCC(=O)OC1N=C(c2ccccc2Cl)c2cc(Br)ccc2NC1=O,experimental
DB14716,Cc1nnc2n1-c1ccc([N+](=O)[O-])cc1C(c1ccccc1Cl)=NC2,experimental
DB14717,Cc1nnc2n1-c1ccc([N+](=O)[O-])cc1C(c1ccccc1)=NC2,experimental
DB14718,Cc1nnc2n1-c1ccc(Br)cc1C(c1ccccn1)=NC2,experimental
DB14719,O=C1CN=C(c2ccccc2)c2c(sc3c2CCCC3)N1,experimental
DB14723,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,approved; investigational
DB14735,CCCCC=c1cc(O)c2c(c1)OC(C)(CCC=C(C)C)CC=2,experimental
DB14736,CCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,experimental
DB14746,CCCCCCCCCCCCOC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,experimental
DB14750,CN(C)CC/C=C1/c2ccccc2COc2ccccc21,experimental
DB14753,N=C(N)c1ccc(C=Cc2ccc(C(=N)N)cc2O)cc1,approved
DB14765,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,investigational
DB14768,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](OC)C1,investigational
DB14769,C[C@]12CCCN1CC1=NNC(=O)c3cc(F)cc4[nH]c2c1c34,investigational
DB14770,Nc1cncc(-c2cn3ccnc3c(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)n1,investigational
DB14772,O=C(O)CCC(NC(=O)NC(CSCc1ccc([18F])cc1)C(=O)O)C(=O)O,investigational
DB14773,O=C1CCc2c(Oc3ccc4c(c3)[C@@H]3[C@H](O4)[C@H]3c3nc4cc(C(F)(F)F)ccc4[nH]3)ccnc2N1,investigational
DB14774,COc1cn(-c2ccc(-n3cccn3)cc2F)nc(-c2ccnn2-c2ccccc2)c1=O,investigational
DB14775,O=C(O)c1ccc(-c2ccc3cc(O)ccc3n2)c(Cl)c1,investigational
DB14791,CCN1CCC(Oc2c(C#N)ncc3[nH]c4ncccc4c23)CC1,investigational
DB14795,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,investigational
DB14799,COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc([C@H](OC)C3COC3)c(Cl)c2C1=O,investigational
DB14801,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,investigational
DB14802,COc1cc(Cl)ccc1[C@H]1c2[nH]c3cccc(F)c3c2C2(CC2)CN1C(C)=O,investigational
DB14805,O=C(O)CCC(NC(=O)NC(CCCCNC(=O)c1ccc([18F])nc1)C(=O)O)C(=O)O,approved; investigational
DB14808,CC(C)C(=O)OC[C@@]1(CCl)O[C@@H](n2ccc(N)nc2=O)[C@H](F)[C@@H]1OC(=O)C(C)C,investigational
DB14810,COC[C@H](C)Oc1cc(Oc2cnc(C(=O)N3CCC3)cn2)cc(C(=O)Nc2cnc(C)cn2)c1,investigational
DB14814,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(=N)N2)[C@]2(CC[C@H](OC)CC2)C3)c1,investigational
DB14820,CCCC(=NOCC(C)Oc1ccc(Cl)cc1)C1C(=O)CC(C2CCCSC2)CC1=O,investigational
DB14821,O=c1nc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,investigational
DB14822,Cc1nc(C(=O)N2CCCC[C@H]2CNC(=O)c2cccc3occc23)c(-c2ccc(F)cc2)s1,investigational
DB14823,CN1Cc2cc(Cl)ccc2-n2c(nnc2[C@H]2CC[C@H](Oc3ccccn3)CC2)C1,investigational
DB14826,Cc1c(C(=O)c2c[nH]n(C)c2=O)ccc(S(C)(=O)=O)c1C1=NOCC1,investigational
DB14828,FC(F)(F)Oc1ccc(Nc2ccc3cccc(Cl)c3n2)cc1,investigational
DB14835,O=C(CN1CCOCC1)Nc1ccc(OC2CCN(C3CCC3)CC2)cc1,investigational
DB14844,Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12,investigational
DB14845,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,approved; investigational
DB14846,Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,investigational
DB14849,O=C(Cc1ccccc1)c1cc(O)c(O)c([N+](=O)[O-])c1,investigational
DB14854,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cc(F)cc(F)c1,investigational
DB14857,Cc1nc2cccc(N)c2c(=O)n1C1CCC(=O)NC1=O,investigational
DB14867,CCOc1c([C@H](C)n2nc(C)c3c(N)ncnc32)cc(Cl)c(F)c1[C@@H]1CNC(=O)C1,investigational
DB14869,COC(=O)c1ccc(OC(=O)CCCCCCC(O)=NO)cc1,investigational
DB14875,CCCSc1nc(N2CCC[C@@H](CC(=O)O)C2)ccc1C(=O)NC1CCCCC1,investigational
DB14878,CN1Cc2cc(-c3ccc(N)nn3)ccc2[C@H](c2ccc3ccccc3c2)C1,investigational
DB14881,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,approved; investigational
DB14882,COc1cccc2[nH]c3c4c(c5c(O)n(CN6CCN(C)CC6)c(O)c5c3c12)CC=C4,investigational
DB14885,Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cn2)c2c(N3CCC3)ncnn12,investigational
DB14887,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc1)CCO2,investigational
DB14888,Cc1cc(C)cc(C(=O)c2c(C(C)C)c(=O)[nH]c(=O)n2CC2CC2)c1,investigational
DB14895,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)C1CCc2nccc(=O)n21,approved; investigational
DB14896,C[C@@H]1CCc2ncc(F)cc2[C@H]2CCCN2c2ccn3ncc(c3n2)C(=O)N1,investigational
DB14898,COC(=O)c1nc(C(F)(F)F)n2c1CN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)CC2,investigational
DB14899,Cc1cc(Oc2ncccc2C(F)(F)F)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,investigational
DB14900,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(C)ccc1OCC[18F])CC2,investigational
DB14902,[11CH3]Oc1ccc(-c2c(C#N)c(C(=O)NN3CCCCC3)nn2-c2ccc(Cl)cc2Cl)cc1,investigational
DB14904,O=C(NC[C@H](O)CO)c1ccncc1Nc1ccc(I)cc1F,investigational
DB14914,[18F]c1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,approved; investigational
DB14916,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,investigational
DB14917,C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2cncc3[nH]ccc23)n1,investigational
DB14918,CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,investigational
DB14921,CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,approved; investigational
DB14924,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,approved; investigational
DB14934,CC1=C(c2cccc(O)c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,investigational
DB14935,Nc1nc2cc(-c3ccc4ncc(C(=O)N5CCOCC5)n4c3)ccc2o1,investigational
DB14938,CC(=O)OC(C)OC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,investigational
DB14941,CC(C)C(NC(=O)NCC(C)(C)O)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1,investigational
DB14943,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,investigational
DB14945,COc1cc2c(cc1OCCC[18F])CCN1C[C@@H](CC(C)C)[C@H](O)C[C@H]21,investigational
DB14949,Cc1nc(C)c(-c2ccc(C3CCC(CC(=O)O)CC3)cc2)nc1C(N)=O,investigational
DB14961,Cc1cc(C)nc(N2C[C@H]3CN(C(=O)c4c(F)cccc4-n4nccn4)C[C@H]3C2)n1,investigational
DB14966,CC(C)(NC(=O)O[C@@H]1CN2CCC1CC2)c1csc(-c2ccc(F)cc2)n1,investigational
DB14969,O=C(c1ccc(O)c(F)c1)N(c1ccc(O)cc1)c1ccc(F)cc1,investigational
DB14970,Cc1noc(C)c1-c1cc(C(O)(c2ccccn2)c2ccccn2)c2[nH]c(C3CC3)nc2c1,investigational
DB14971,CCOC(=O)c1ncn2c1CN(C)C(=O)c1c(I)cccc1-2,investigational
DB14973,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,approved; investigational
DB14974,O=C(O)C1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,investigational
DB14975,CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,approved; investigational
DB14977,COCc1nn2c(CN3C[C@@H](CC(F)(F)Cl)CC3=O)c(C(F)(F)F)nc2s1,investigational
DB14979,CN(Cc1ccc(/C=C/C(O)=NO)cc1)CC12CC3CC(CC(C3)C1)C2,investigational
DB14980,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,investigational
DB14985,O=C(O)CNC(=O)c1c(=O)cc(CCc2ccccc2)n2[nH]cnc12,investigational
DB14987,CCOc1ccccc1C(=O)NCc1coc(-c2ccc(OC(F)F)c(OC(C)C)c2)n1,investigational
DB14995,Cc1occc1C(=O)Nc1nn(Cc2ccc(C(F)(F)F)cc2)c2ccccc12,investigational
DB14998,CC(C)(C)[C@@H](CO)NC(=O)c1nn(-c2c[n+]([O-])ccn2)c2c1C[C@@H]1C[C@H]21,investigational
DB15003,Cn1cc(Nc2nccc(N3C[C@H]4CC[C@@H](C3)N4C(=O)C3CC3(F)F)n2)cn1,investigational
DB15009,Cc1cnc(NC(=O)c2cc(Oc3cnc(C(=O)N(C)C)nc3)c3cc(C)oc3c2)cn1,investigational
DB15021,CC(O)c1ccc(CCOc2ccc(Cc3sc(=O)[nH]c3O)cc2)nc1,investigational
DB15024,CC1(C)Oc2cc(NS(C)(=O)=O)ccc2N(c2ccc(F)cc2)C1=O,investigational
DB15028,COc1ccc(CNC(=O)c2cc(-c3cncc(Cl)c3)cnc2-c2ccccn2)nc1OC,investigational
DB15029,C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,investigational
DB15031,COc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@]2(C)c2nc3c(C)c(Cl)ccc3[nH]2)c1,approved
DB15033,Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,investigational
DB15048,CCc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)OCCO2,investigational
DB15051,O=c1c2ccccc2[se]n1CCn1[se]c2ccccc2c1=O,investigational
DB15052,Cc1ccc(C(=O)Oc2ccc(C(CN(C)C)C3(O)CCCCC3)cc2)cc1,investigational
DB15054,C[C@]1(O)C[C@@](N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccncc3-4)cc2)C1,investigational
DB15055,O=C(c1cc(S(=O)(=O)Nc2ccccc2F)c(F)cc1Cl)N1CCN2CCC[C@@H]2C1,investigational
DB15078,COCc1c(-c2cc3cc(C)cc(OC)c3s2)c2c(N)ncnn2c1CN1CCNC(=O)C1,investigational
DB15079,CN(CC(=O)Nc1nc2ccc(OC(F)(F)F)cc2s1)C(=O)CNC(=O)CN,investigational
DB15091,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,approved; investigational
DB15092,CC(C)(CN1CCN(C2=Nc3ccccc3Oc3ccccc32)CC1)C(=O)O,investigational
DB15096,COCC[C@H]1C[C@H]2CN3CCc4c([nH]c5ccccc45)[C@](C(=O)OC)(C2)[C@H]13,investigational
DB15097,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1S(N)(=O)=O,approved; investigational
DB15099,O=C1C(c2cc(C(O)O)nc3cc(Cl)ccc23)CCN1c1ccccc1,investigational
DB15105,C[C@H]1C[C@H]2CSC(=N)N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2)CO1,investigational
DB15114,C[C@@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO,approved; investigational
DB15117,CC1(C)C(C(=O)OCc2c(F)c(F)cc(F)c2F)[C@H]1C=C(Cl)Cl,investigational
DB15120,O=C1CCCN1c1ccc(Oc2ccc3c(c2)CCN(C2CCC2)CC3)nc1,investigational
DB15121,O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2nccnc12,investigational
DB15122,[2H]C([2H])([2H])[C@H](O)C([2H])([2H])CCCn1c(=O)c2c(ncn2C)n(C)c1=O,investigational
DB15123,CC(C)CC(C(=O)Nc1ccn(C[C@@H](O)CO)n1)N1CC(Oc2ccccc2Cl)=CC1=O,investigational
DB15124,Cc1nn(-c2cnc(OCC(C)C)c(Cl)c2)c2ccc(C(=O)NS(C)(=O)=O)cc12,investigational
DB15141,[2H]C([2H])([2H])C(c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O)(C([2H])([2H])[2H])C([2H])([2H])[2H],investigational
DB15143,CC[C@@H]1C(F)C(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12,investigational
DB15144,COC(=O)C1[C@@H](c2ccc(F)cc2)C[C@@H]2CC[C@H]1N2C/C=C/[123I],investigational
DB15145,Cc1ccc2nc(N3CCS(=O)(=O)c4ccccc4C3)nc(NCC3(N)COC3)c2c1,investigational
DB15147,Cn1c(CCCCCCC(O)=NO)nc2cc(N(CCCl)CCCl)ccc21,investigational
DB15149,C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,approved; investigational
DB15152,CC(C)C(=O)OC[C@@]1(N=[N+]=[N-])O[C@@H](n2ccc(N)nc2=O)[C@@H](C)[C@@H]1OC(=O)C(C)C,investigational
DB15157,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(C(F)(F)F)cc4Cl)oc23)[C@@H]1CO,investigational
DB15167,C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCF)cc(OC)c1OC,investigational
DB15170,C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,investigational
DB15173,O=C(Nc1cnccc1Cl)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1,investigational
DB15183,Nc1c(-c2cc(Cc3ccc(COc4ccccn4)cc3)no2)ccc[n+]1COP(=O)([O-])O,investigational
DB15186,CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,investigational
DB15190,CC(C)N1C[C@@H]2C[C@H]1CN2c1ccc(Nc2ncc(-c3coc(C(N)=O)c3)n3ncnc23)cc1,investigational
DB15191,COc1cc(F)ccc1-c1c(C)sc2cnc(Nc3cnn(C4CCNCC4)c3)nc12,investigational
DB15192,CN1C[C@H]2CCN(c3ccc(-c4ccc(-n5ncccc5=O)cc4)cc3)[C@H]2C1,investigational
DB15196,C[C@H]1C[C@H](C)N1C(=O)C1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,investigational
DB15197,O=C(Nc1ccccc1F)NC1N=C(c2ccccc2)c2ccccc2NC1=O,investigational
DB15198,CCC(=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,investigational
DB15207,Cc1c(C(=O)Nc2ccc(S(C)(=O)=O)cc2)cn(CCO)c1-c1ccccc1C(F)(F)F,investigational
DB15208,CNC(=O)C(Cc1ccccc1F)CN1CCC2(CC1)OCCc1cc(F)sc12,investigational
DB15209,CCS(=O)(=O)CCCC12CCC(c3nnc(-c4ccccc4C(F)(F)F)n3C)(CC1)CC2,investigational
DB15214,CCCCCC[C@@H]1CCc2cc([C@H]3CC[C@](N)(CO)C3)ccc2C1,investigational
DB15219,Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1,investigational
DB15221,C[C@@H]1CNS(=O)(=O)N(c2ccc3c(C#N)nccc3c2)C1,investigational
DB15227,CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,investigational
DB15229,Cc1ncccc1C(=O)N1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)C[C@@H]1C,investigational
DB15230,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,investigational
DB15235,CN(C(=S)NN=C(c1ccccn1)c1ccccn1)C1CCCCC1,investigational
DB15239,C[C@@H](O)c1nnc([C@H]2C[C@H](NC(=O)c3cc(-c4ccccc4)no3)C2)o1,investigational
DB15241,C[N@+]1(CC2CC2)CC[C@]23CC(=O)CC[C@@]2(O)[C@H]1Cc1ccc(C(N)=O)c(O)c13,investigational
DB15247,C=c1c(C(=O)N[C@H]2CCN(C(=O)N(C)C)C2)c(C)[nH]c1=Cc1c(O)[nH]c2ccc(F)cc12,investigational
DB15250,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cc[n+]([O-])cc2)cc1,investigational
DB15254,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,investigational
DB15256,NC(=O)c1ccn(-c2cnc(NC[C@]3(c4ncccc4F)C[C@H](F)C3)nc2)c1,investigational
DB15261,C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl,investigational
DB15265,CC(C)N1CCC(N2CCCN(c3cccc(C(=O)Nc4ccncc4)n3)CC2)CC1,investigational
DB15275,CC(Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O,approved; investigational
DB15281,Cn1nccc1Nc1nccc(-c2ccn([C@H](CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1,investigational
DB15282,C[C@]12CC[C@@H]3C4=C(CC[C@H]3[C@@H]1C[C@H]1O[C@@H](c3ccco3)O[C@]12C(=O)C[18F])CC(=O)CC4,investigational
DB15284,C[C@@H](O)C1C(=O)N2C(C(=O)O)=C(S[C@H]3CC[S@@+]([O-])C3)S[C@H]12,investigational
DB15288,NCCc1c[nH]c(=S)n1[C@H]1COc2c(F)cc(F)cc2C1,investigational
DB15292,O/N=c1\cc(-c2cc3sccc3cn2)oc2ccc(CCCN3CCOCC3)cc12,investigational
DB15293,CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1,investigational
DB15294,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC/1,investigational
DB15295,CC[C@H](Nc1ncnc2[nH]cnc12)c1oc2ccccc2c(=O)c1-c1cccc(F)c1,investigational
DB15300,CC[C@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,investigational
DB15305,Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,approved; investigational
DB15307,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=CSC(=N)N1,investigational
DB15308,c1cc(-c2nc3cc(-c4ccc5[nH]c(-c6ccncc6)nc5c4)ccc3[nH]2)ccn1,investigational
DB15310,Cc1cccc(-c2[nH]c(CNc3ccccc3F)nc2-c2ccc3ncnn3c2)n1,investigational
DB15316,COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12,investigational
DB15317,CN1CC[C@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@H]12,investigational
DB15323,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,investigational
DB15324,[11CH3]OCc1cccnc1N1CCN(C[C@H]2COc3ccccc3O2)CC1,investigational
DB15333,C[C@H](NC(=O)Cn1cnc2ccc(F)c(F)c21)c1ccc(C(C)(C)C)cc1,investigational
DB15334,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,investigational
DB15335,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,investigational
DB15338,C[C@@H]1OC(=O)NC1C(=O)NC(Cc1cscn1)C(=O)N1CCC[C@H]1C,investigational
DB15345,O=c1ccc2ccc(F)c3c2n1C[C@H]3CN1CCC(NCc2cc3c(nn2)OCCO3)CC1,investigational
DB15346,O=c1nc(OC[C@@H]2COCCO2)cc2n1CCc1cc(C#CC3CC3)ccc1-2,investigational
DB15347,CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,investigational
DB15348,Fc1cc(F)c(OCc2ccccc2C2CCNCC2)c(F)c1,investigational
DB15358,C[C@@H]1c2nnn(-c3ncc(F)cn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,investigational
DB15359,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)C=Cc1ccc(O)cc1,investigational
DB15360,CCC(=O)N(c1ccccc1)C1(C(=O)O[11CH3])CCN(CCc2ccccc2)CC1,investigational
DB15377,COc1ccc2cc(C(C)C(=O)Oc3ccc(C(N)=S)cc3)ccc2c1,investigational
DB15380,CCN(CC)C(=O)C1CCCc2c1c1c(OC)cccc1n2CC[18F],investigational
